,genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yields,rho,Vmax,KD,BGE
187,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.643333333,0.010355044,0.122095862,0.028222291,0.278011003
188,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.643333333,0.058326358,0.569302469,0.11785069,0.439682964
189,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.643333333,0.003825602,0.040257423,0.012845284,0.505256809
190,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.643333333,0.002842981,0.036284571,0.007308743,0.507075443
191,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.643333333,0.003302082,0.041913271,0.008214212,0.507880309
192,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.643333333,0.001624286,0.01833382,0.001960704,0.500391464
193,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.643333333,0.002431965,0.02754127,0.002335714,0.505799173
194,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.643333333,0.007063171,0.087715774,0.022203484,0.338245165
195,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.643333333,0.003755806,0.040285204,0.009328594,0.350342343
196,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.7325,0.002524857,0.03034108,0.006048684,0.32589463
197,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.7325,0.000779942,0.008291466,0.003448398,0.56612034
198,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.7325,0.000698476,0.007398481,0.00331389,0.562617689
199,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.7325,0.00076117,0.008086937,0.003303929,0.566235477
200,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.7325,0.001127583,0.011624822,0.004668244,0.406759976
201,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.7325,0.001121018,0.011877975,0.003509887,0.571232772
202,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.7325,0.001525055,0.016665656,0.003717789,0.510991958
203,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.7325,0.000117499,0.001262842,0.001448442,0.485435566
204,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.7325,0.000590831,0.007480002,0.002267555,0.416837707
205,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.7325,0.000217419,0.002805983,0.001513358,0.422383874
206,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.7325,0.000672935,0.008451334,0.002365672,0.419114065
207,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.7325,0.000198212,0.002112421,0.001666609,0.48253309
208,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.7325,0.000141471,0.001514463,0.001504699,0.45923502
209,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.7325,0.00035251,0.004414658,0.002324409,0.41622643
210,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.7325,0.000339582,0.004277114,0.002093835,0.438592342
211,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.7325,0.000935438,0.011029703,0.004153426,0.290522951
212,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.7325,0.004123095,0.04024404,0.011174,0.452264824
213,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.7325,0.000987263,0.010389122,0.004883031,0.561859841
214,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.7325,6.07E-05,0.00077516,0.001337559,0.391792052
215,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.7325,4.30E-05,0.000545351,0.001287739,0.273767873
216,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.7325,0.000342375,0.003864494,0.001426485,0.555058834
217,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.7325,0.000732317,0.008293266,0.001671521,0.570310405
218,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.7325,0.000225577,0.002801389,0.001994447,0.300420891
219,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.7325,0.001424164,0.015275743,0.005010012,0.39295796
220,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.805454545,0.001981534,0.021187957,0.007033168,0.641881611
221,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.805429727,0.013534371,0.162641867,0.029224797,0.412025703
222,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.805454545,0.001855342,0.019723892,0.007047575,0.640705334
223,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.805454545,0.001970783,0.020875164,0.00771925,0.64063967
224,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.805454545,0.002356515,0.025036452,0.008314717,0.643519132
225,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.805454545,0.005032308,0.051880603,0.017948122,0.479287195
226,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.805454545,0.001820502,0.0192895,0.005316704,0.63695657
227,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.805454545,0.001683402,0.018396056,0.004261755,0.568087944
228,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.805454545,0.001523693,0.016376175,0.005069963,0.639004715
229,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.805454545,0.003694048,0.046767162,0.008576139,0.493381661
230,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.805454545,0.002801116,0.036150914,0.005940308,0.526995717
231,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.805454545,0.004444163,0.055813906,0.0096816,0.495994042
232,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.805454545,0.002079912,0.022166387,0.006792415,0.600340525
233,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.805454545,0.001894114,0.020276763,0.005999928,0.599559412
234,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.805454545,0.001708366,0.018070672,0.006751724,0.637947591
235,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.805454545,0.002442129,0.030578764,0.009584809,0.471376637
236,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.805454545,0.001675767,0.020986441,0.007111018,0.497717455
237,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.805454545,0.002116018,0.026651731,0.007392935,0.52147544
238,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.805454545,0.004136204,0.048769796,0.015357572,0.348826594
239,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.805268971,0.023303851,0.227460455,0.061750139,0.553589899
240,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.805454545,0.001527794,0.016077221,0.007399771,0.634060597
241,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.805454545,0.001135374,0.014490621,0.004535533,0.636719916
242,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.805454545,0.001318721,0.016738502,0.005003963,0.637525899
243,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.805454545,0.000648675,0.007321802,0.001768813,0.629707139
244,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.805454545,0.000971231,0.010998893,0.001962818,0.635464998
245,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.805454545,0.002820751,0.035030208,0.012241083,0.424387481
246,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.805454545,0.00149992,0.016088316,0.00558047,0.439629539
247,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.643333333,0.003721327,0.039791042,0.010879928,0.511361684
248,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.643333333,0.025411219,0.305365367,0.048324937,0.328303889
249,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.643333333,0.003484337,0.037041526,0.010904244,0.510749965
250,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.643333333,0.003701137,0.039203618,0.012037952,0.510717179
251,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.643333333,0.004425542,0.047018527,0.013043029,0.513109673
252,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.643333333,0.009450688,0.097431919,0.029303074,0.382295757
253,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.643333333,0.003418909,0.036225735,0.007982739,0.507378801
254,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.643333333,0.003161434,0.034547845,0.006202111,0.452800118
255,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.643333333,0.002861499,0.030754503,0.00756627,0.509112942
256,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.643333333,0.006937433,0.087828862,0.01348428,0.393534472
257,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.643333333,0.005260503,0.067891518,0.00903531,0.420341896
258,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.643333333,0.00834615,0.104818674,0.015350167,0.39569349
259,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.643333333,0.00390608,0.041628537,0.010473565,0.478576963
260,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.643333333,0.003557152,0.038079817,0.00913594,0.477832841
261,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.643333333,0.003208316,0.033936773,0.010404883,0.508445458
262,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.643333333,0.004586325,0.057427005,0.015186795,0.375803958
263,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.643333333,0.003147094,0.039412596,0.011011328,0.396771309
264,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.643333333,0.003973889,0.050052026,0.01148717,0.41581918
265,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.643333333,0.007766283,0.091571896,0.024925877,0.278056305
266,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.643333333,0.043744769,0.426976852,0.103189183,0.440257132
267,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.643333333,0.002869202,0.030193067,0.01149871,0.50527484
268,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.643333333,0.002132236,0.027213428,0.006664216,0.507081538
269,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.643333333,0.002476561,0.031434953,0.007454869,0.507997436
270,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.643333333,0.001218214,0.013750365,0.001994321,0.500640078
271,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.643333333,0.001823974,0.020655953,0.002321778,0.505849346
272,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.643333333,0.005297378,0.06578683,0.019670269,0.338304754
273,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.643333333,0.002816855,0.030213903,0.008427945,0.350356156
274,6.679185,7,3,2,0.990757793,1.268776278,0.00771777,0.25094099,1.645727212,0.857142857,0.001596036,0.017065936,0.005707163,0.683656986
275,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.857142857,0.010898589,0.130967813,0.022964728,0.438792471
276,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.857142857,0.001494393,0.015886699,0.00571837,0.682263578
277,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.857142857,0.001587376,0.016813996,0.00624087,0.682230226
278,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.857142857,0.001898066,0.020165724,0.006704088,0.685190181
279,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.857142857,0.004053295,0.041787467,0.014197978,0.510251935
280,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.857142857,0.001466332,0.015536815,0.004371914,0.678366194
281,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.857142857,0.001355904,0.014817187,0.003551262,0.604969877
282,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.857142857,0.001227265,0.013190265,0.004179972,0.680552587
283,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.857142857,0.002975388,0.037668823,0.00690745,0.525253633
284,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.857142857,0.002256171,0.029117918,0.00485702,0.561062216
285,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.857142857,0.003579571,0.044955564,0.007767396,0.528023684
286,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.857142857,0.001675274,0.017854017,0.00551988,0.639259529
287,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.857142857,0.001525623,0.016332011,0.004903398,0.638415479
288,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.857142857,0.001376011,0.014555105,0.005488226,0.679380104
289,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.857142857,0.001967024,0.024629804,0.007692101,0.50197436
290,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.857142857,0.001349754,0.016903624,0.005767722,0.529982075
291,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.857142857,0.001704357,0.021466758,0.005987027,0.555132863
292,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.857142857,0.003330873,0.039274169,0.012180626,0.371430981
293,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.857142857,0.018761645,0.183125628,0.04825043,0.589913633
294,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.857142857,0.001230569,0.012949471,0.005992346,0.675276849
295,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.857142857,0.000914492,0.011671537,0.003764236,0.678205536
296,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.857142857,0.00106217,0.013482102,0.00412863,0.679045755
297,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.857142857,0.000522479,0.005897379,0.001611986,0.671341685
298,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.857142857,0.000782282,0.008859109,0.001762904,0.676992349
299,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.857142857,0.002271987,0.028215241,0.009758434,0.451887701
300,6.632341,8.33,12,2,0.875808688,1.872678994,0.002102646,0.247473855,1.664215784,0.857142857,0.001208118,0.012958407,0.004577099,0.468216538
301,5.37721,1.31,20,1,2.247728614,2.270981174,0.00328811,0.366392402,2.321819454,0.9,0.001027476,0.012347134,0.003850698,0.401172267
302,6.972827,6.09,3,2,1.088478186,1.268776278,0.001464266,0.254229781,1.537087028,0.9,0.000317393,0.003374166,0.002560222,0.699452801
303,7.193102,5.73,3,2,1.132663739,1.268776278,0.001904107,0.255834623,1.463046917,0.9,0.000284241,0.003010771,0.002493468,0.695298312
304,6.793945,5.32,3,2,1.187556721,1.268776278,0.00168609,0.257942124,1.601821482,0.9,0.000309754,0.003290934,0.002488524,0.699458356
305,7.244804,2.43,10,2,1.801882877,1.762357889,0.0017874,0.295626127,1.446508786,0.9,0.000458864,0.004730657,0.00316561,0.501809511
306,5.642219,2.9,3,2,1.662426368,1.268776278,0.007238338,0.283840831,2.151122023,0.9,0.000456192,0.004833676,0.002590737,0.705060374
307,4.904121,6.24,5,2,1.071066953,1.439874503,0.002132716,0.253618415,2.687285911,0.9,0.000620613,0.006781996,0.002693916,0.629346136
308,6.067264,6.09,3,2,1.088478186,1.268776278,0.002462653,0.254229781,1.916888565,0.9,4.78E-05,0.000513906,0.001567679,0.623394139
309,5.236918,2.72,9,1,1.713242229,1.704336196,0.003851715,0.287819287,2.421322349,0.9,0.000240435,0.003043945,0.00197419,0.515437746
310,4.705879,3.6,7,1,1.49028861,1.580239892,0.002592987,0.272466395,2.86918788,0.9,8.85E-05,0.001141879,0.001599895,0.528427303
311,5.093035,2.24,9,1,1.865010579,1.704336196,0.002982621,0.301987954,2.530798404,0.9,0.000273847,0.003439224,0.002022884,0.51727276
312,6.306952,4.7,4,2,1.281439027,1.359773371,0.002408548,0.261873106,1.80255251,0.9,8.07E-05,0.000859638,0.001675951,0.607472018
313,6.069513,5.01,4,2,1.232718085,1.359773371,0.002789973,0.259778595,1.915761251,0.9,5.76E-05,0.000616302,0.001595598,0.584738747
314,7.106298,5.12,3,2,1.216306199,1.268776278,0.002628227,0.259099972,1.491515539,0.9,2.26E-05,0.000239,0.001514125,0.346371759
315,7.372737,4.16,10,1,1.376145972,1.762357889,0.005978462,0.266322132,1.406870905,0.9,3.45E-05,0.000432102,0.001565408,0.310317807
316,7.485871,4.36,8,1,1.339486862,1.643835616,0.001696574,0.264536854,1.373271716,0.9,0.000143452,0.00179652,0.002002405,0.51485304
317,6.657122,3.83,7,1,1.441204817,1.580239892,0.001384077,0.269708105,1.654393191,0.9,0.000138191,0.001740548,0.001887976,0.542705049
318,7.371174,1.43,23,1,2.190244495,2.41130031,0.01,0.352352262,1.407344452,0.9,0.000380671,0.004488476,0.002910115,0.358725503
319,6.208105,0.96,8,2,2.431609475,1.643835616,0.001524297,0.434182184,1.848321703,0.9,0.001677871,0.016377089,0.006394301,0.55647411
320,8.179139,7.05,3,2,0.985893885,1.268776278,0.001857236,0.250785955,1.193165049,0.9,0.000401761,0.004227795,0.003272204,0.69328159
321,6.640086,6.11,3,1,1.086124111,1.268776278,0.004200387,0.254146445,1.661135662,0.9,2.47E-05,0.000315447,0.00151265,0.523212206
322,6.572728,4.74,3,1,1.274937838,1.268776278,0.003334126,0.26158646,1.688238279,0.9,1.75E-05,0.000221928,0.001487925,0.387633336
323,2.934896,6.3,3,2,1.064257172,1.268776278,0.004072804,0.253382415,6.070606279,0.9,0.000139328,0.001572634,0.001556782,0.690982066
324,2.785891,6.78,3,2,1.012740988,1.268776278,0.002055932,0.25165153,6.594023235,0.9,0.000298012,0.003374899,0.001678389,0.704887686
325,8.015544,4.04,14,1,1.399116158,1.977331951,0.005623291,0.267484565,1.232050298,0.9,9.18E-05,0.00114001,0.001838651,0.375879985
